Age,Gender,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,ethnicity_0,ethnicity_1,ethnicity_2,ethnicity_3
17,1,1,12.26340721486234,10,0,0,1,0,1,0,1.8927586959265916,0.0,0,1,0,0
18,0,2,5.427627901591691,27,0,2,0,0,0,0,0.0120634896338959,0.0,0,1,0,0
16,1,0,6.177217984729264,27,0,1,0,1,0,0,0.4239919484053893,0.0,0,1,0,0
18,0,3,10.617180685769515,15,0,0,0,1,1,0,1.674676218445066,0.0,0,0,0,1
15,1,2,4.294890048167148,20,0,3,0,1,0,0,1.1657871621526066,0.0,1,0,0,0
18,0,2,17.75635280671638,23,0,2,1,0,0,0,1.123926327741214,0.0,1,0,0,0
15,0,0,7.961096813578754,22,0,3,0,0,0,1,0.9340163958011902,0.0,1,0,0,0
18,1,2,14.4884468053863,20,0,3,0,0,0,1,1.580050523836055,0.0,0,0,1,0
17,1,2,16.543162968552465,8,1,1,1,0,0,0,2.9268204402631444,2.0,1,0,0,0
18,1,3,18.079061303797783,18,1,1,1,1,0,0,2.1317372971872284,1.0,0,1,0,0
15,1,2,14.934866155963196,5,0,3,0,0,1,0,3.3505919788523375,3.0,1,0,0,0
17,0,2,2.2677419110514507,2,0,4,0,0,0,0,2.998484061883098,2.0,1,0,0,0
16,0,2,18.810746022058954,25,0,4,0,1,0,0,1.6448199394832874,0.0,1,0,0,0
15,1,0,9.772098517559694,2,0,3,1,0,1,0,3.5877355870777485,4.0,0,0,1,0
17,0,2,10.170777829954158,7,0,0,0,0,0,0,2.207001981395421,1.0,1,0,0,0
16,1,1,14.689740806448071,14,1,0,1,0,0,0,2.2925396421337085,1.0,1,0,0,0
18,1,1,1.3798001742091892,22,0,2,0,0,0,1,0.8327175057955102,0.0,1,0,0,0
17,1,2,17.09234926303671,18,0,0,0,1,0,0,1.3775728397779787,0.0,0,1,0,0
15,0,3,1.9011307366512888,7,0,2,0,0,0,0,2.039564398044963,1.0,0,0,1,0
15,1,1,18.673578122658704,22,0,1,0,1,0,0,1.165394363121266,0.0,0,0,1,0
18,1,4,13.904593114954713,12,0,1,0,0,0,1,1.6943843846574218,0.0,1,0,0,0
18,1,3,0.777473940333786,22,0,2,0,0,1,0,0.5468398683049477,0.0,1,0,0,0
15,0,3,16.027430709272735,0,0,3,1,0,0,0,3.3695843618327963,3.0,1,0,0,0
16,1,1,2.369234101889637,0,1,2,1,0,0,0,3.363670491095614,3.0,0,1,0,0
18,0,0,10.9604299445827,8,1,2,1,0,1,0,3.0549241250380565,3.0,0,1,0,0
18,0,1,3.829792298162389,26,0,1,0,0,0,1,0.1947432807455151,0.0,0,0,0,1
16,1,1,2.0150568791915258,11,0,2,0,0,0,0,1.6174602067259882,0.0,0,1,0,0
16,1,1,5.067962151187453,8,0,3,0,0,1,1,2.438440919001191,1.0,1,0,0,0
17,0,2,9.435126187817486,14,0,2,1,0,0,0,2.131780853915055,1.0,0,0,1,0
18,0,2,10.86811704396528,16,0,1,1,0,1,0,1.5970165723817666,0.0,0,0,1,0
16,1,2,9.855626917299114,16,0,4,0,0,0,0,1.8195113357139092,0.0,0,0,1,0
17,1,3,19.77751424275087,2,0,2,0,1,0,1,3.4959497421090022,3.0,1,0,0,0
15,0,3,9.959526051747863,27,1,3,0,0,0,1,0.8563970426697209,0.0,1,0,0,0
16,1,2,2.2752391760909885,18,1,3,1,0,0,0,1.7209071500753406,0.0,1,0,0,0
16,0,3,13.56245003073293,14,0,2,0,0,0,0,2.0187768989965207,1.0,1,0,0,0
18,1,0,3.5282382085577235,16,1,2,0,0,0,0,1.3844041756940335,0.0,1,0,0,0
16,0,3,13.480027421397072,26,0,2,1,0,0,0,0.8142853492286524,0.0,0,1,0,0
18,0,1,12.083478763451836,27,0,3,1,0,1,0,1.2875951312580094,0.0,0,0,1,0
16,1,3,10.674508273428888,18,0,2,1,0,1,0,1.8307932453900513,0.0,0,0,1,0
15,1,0,8.57450283502963,16,0,3,0,0,0,0,1.7181817231817458,0.0,1,0,0,0
17,1,1,18.291688704434954,21,1,2,0,0,0,0,1.6780125322160857,0.0,0,1,0,0
15,1,4,6.065620521308905,9,0,3,0,1,0,0,2.204860580997317,1.0,1,0,0,0
18,0,3,16.320670046041368,26,1,2,0,0,0,0,0.7435923583787316,0.0,1,0,0,0
18,0,1,6.111529186556515,10,0,2,0,0,0,0,1.9775380444250976,0.0,1,0,0,0
18,0,3,10.74987507346469,9,0,4,0,0,0,1,2.6072864007904446,2.0,0,0,0,1
16,1,2,7.339156636339905,27,0,2,1,0,0,0,0.5086565007104289,0.0,0,1,0,0
15,0,1,10.952322013074944,3,0,4,0,0,0,0,2.874037360035303,2.0,1,0,0,0
18,0,1,14.175312646913092,1,0,3,0,0,0,1,3.436025388769573,3.0,0,1,0,0
18,0,2,8.560387048792876,3,0,2,0,0,0,1,2.6741625507699083,2.0,0,1,0,0
18,1,2,0.2602042685174544,15,0,3,1,1,1,0,2.4576510224957073,1.0,0,0,1,0
16,0,3,11.31114966452774,12,1,2,0,0,0,1,1.813628891214413,0.0,0,0,1,0
16,0,3,11.089782286423414,3,0,2,0,0,0,0,2.809311538791001,2.0,1,0,0,0
15,1,0,3.761171329581512,13,0,2,0,0,0,0,1.811155480929165,0.0,1,0,0,0
15,1,2,18.722511430802697,24,0,3,0,1,0,0,1.1314027355141834,0.0,1,0,0,0
16,1,2,11.929491550879048,0,0,1,0,0,0,0,2.7366048752761047,2.0,0,1,0,0
15,0,0,12.366926140909149,17,0,3,0,1,0,0,2.3157698749693236,1.0,1,0,0,0
18,1,3,5.564343741376443,19,1,3,0,0,0,0,1.4633796485356,0.0,0,0,1,0
15,0,0,11.136242862814802,24,1,0,0,0,0,0,0.6901567908276482,0.0,1,0,0,0
17,1,2,10.502817035392592,29,0,1,1,0,0,0,0.3925490106038808,0.0,0,1,0,0
15,0,2,11.426400308662055,3,1,3,0,0,0,0,3.2485727923536656,3.0,1,0,0,0
17,1,1,5.926961537611614,8,1,1,0,0,0,0,2.681277359272072,1.0,0,0,1,0
16,0,0,8.875671585646714,25,0,3,1,0,0,0,1.101939932271634,0.0,0,1,0,0
16,0,1,14.644758281845752,26,0,3,0,1,0,0,0.9587762981739752,0.0,1,0,0,0
16,1,2,9.242809465398016,23,1,3,1,0,0,0,1.11944101772116,0.0,0,0,1,0
17,1,2,13.661391503802482,24,0,1,0,0,0,0,0.8456248398851254,0.0,1,0,0,0
15,1,1,9.381206804423073,18,0,3,0,0,1,0,1.4547228982036302,3.0,0,0,0,1
15,0,1,14.866658271313131,4,0,3,0,0,0,1,2.9380028297730134,2.0,0,1,0,0
15,0,2,7.251664251893541,18,0,0,1,0,1,1,1.182987500498048,0.0,0,0,0,1
17,1,2,0.0871915991316085,6,0,1,0,1,0,0,2.4400060965135784,1.0,1,0,0,0
17,1,2,0.5667490076676929,11,0,3,1,0,0,0,1.8640736524087984,0.0,0,0,1,0
16,0,0,18.061013062050307,13,0,1,0,0,1,0,2.2062263414776675,1.0,1,0,0,0
17,0,2,16.163140980484254,7,1,4,0,0,0,0,3.161961511352394,3.0,0,0,1,0
16,0,0,8.808691413120922,3,0,0,0,0,0,0,2.878926862568036,2.0,0,0,0,1
15,1,2,18.061950140986195,7,1,2,0,0,1,0,2.942198841728139,2.0,1,0,0,0
17,0,0,6.327508147753658,0,1,2,0,0,0,1,3.0476020888188065,3.0,0,0,1,0
15,0,2,10.40165366433168,9,0,1,0,0,0,1,2.17234554236808,0.0,1,0,0,0
17,1,2,10.103280365866295,26,0,2,0,1,0,0,0.4275685065973586,0.0,1,0,0,0
15,0,3,9.518126549464014,4,1,2,1,0,0,0,3.2084617461840477,1.0,0,1,0,0
16,0,2,6.879592726327404,19,1,1,0,0,0,0,1.2714946229661936,0.0,1,0,0,0
15,1,2,3.9674507969540262,28,0,2,1,1,0,0,0.6729361977994386,0.0,0,1,0,0
15,1,1,8.790155608951036,14,0,3,0,0,0,0,2.0737697903171566,1.0,1,0,0,0
15,1,1,4.197856846099944,1,1,2,0,0,0,0,2.9240321151586275,2.0,1,0,0,0
18,0,2,13.188464936998326,10,0,2,0,0,0,1,2.379628283206932,1.0,1,0,0,0
16,1,2,17.819907492885296,13,0,2,0,0,0,1,2.1400138778043982,3.0,1,0,0,0
16,0,0,7.397772512962497,3,0,1,1,0,0,0,2.81347034515229,2.0,1,0,0,0
18,1,3,2.3002187365619564,28,1,0,0,0,0,0,0.3817684951501578,0.0,1,0,0,0
16,1,4,11.815074427061296,19,0,2,1,0,1,0,1.5662885180613493,0.0,0,0,1,0
16,0,1,12.600691550848763,7,0,1,1,0,0,1,2.251847104187132,1.0,1,0,0,0
17,1,1,0.0143371741315956,19,0,3,1,0,0,0,1.3835280778946648,0.0,1,0,0,0
18,0,0,3.576821370155987,27,0,1,0,1,0,0,0.2489771312307257,0.0,1,0,0,0
15,1,1,9.727442016502952,6,1,1,0,0,0,0,2.23946398594873,1.0,0,1,0,0
18,1,3,10.077775935825471,7,0,2,1,0,0,0,2.6352081296382535,2.0,1,0,0,0
15,0,1,4.978870495937455,5,0,4,0,0,1,1,2.7373779261627593,2.0,0,0,1,0
18,0,2,10.646205267598212,14,0,2,0,0,0,0,1.5656478476708735,3.0,0,0,1,0
16,0,2,17.562303939714027,22,0,3,0,0,0,0,1.1680520002406818,0.0,1,0,0,0
16,1,2,13.570946828363212,3,0,2,0,0,0,0,2.6565407804958623,2.0,1,0,0,0
16,0,1,18.2203139995844,0,0,4,0,0,0,0,3.75263935309428,4.0,1,0,0,0
15,1,2,13.74929608099456,25,0,0,0,1,0,1,0.5297986094952745,0.0,0,0,1,0
16,1,1,13.801507083775954,17,0,4,0,1,0,0,2.1104879749817496,1.0,0,0,1,0
18,1,3,5.043639636385389,29,1,2,1,0,0,0,0.2109791787447653,0.0,0,1,0,0
15,1,2,6.418708766388807,27,0,2,1,0,1,0,0.6767710334068527,0.0,0,0,0,1
18,1,2,11.874115659028693,27,0,4,0,1,0,0,0.731486867136845,0.0,0,0,1,0
16,0,2,6.532438114960176,17,0,0,1,1,0,0,1.5135167558797396,0.0,1,0,0,0
18,0,3,1.0337135982226364,20,0,3,0,1,0,0,0.906353743453148,0.0,0,0,1,0
15,1,1,3.426490889087499,4,0,2,1,0,0,0,2.883799714630056,2.0,0,0,1,0
15,0,2,12.274159390874946,7,0,3,0,0,1,0,2.49283810766837,1.0,0,0,1,0
15,1,0,17.881990722123184,16,0,3,1,0,0,1,1.8488664401912396,0.0,0,0,1,0
18,0,2,4.402584883950533,20,0,3,0,0,0,0,1.3489974202990602,0.0,0,0,0,1
17,1,1,11.59072738299962,15,0,0,0,0,0,1,1.5717864335294334,0.0,0,0,1,0
17,1,2,4.139726060002391,10,0,4,1,0,0,0,2.7105767007709916,1.0,0,0,0,1
16,1,2,17.782387114548857,2,0,4,0,0,0,0,3.309453585183811,3.0,0,0,0,1
16,0,0,5.697053532212273,9,0,1,0,1,0,0,2.4598046717382283,3.0,0,0,0,1
15,0,2,2.54816143390858,19,0,4,0,0,1,1,1.4450767191993792,0.0,1,0,0,0
15,0,0,18.974098364783615,16,0,4,1,1,0,0,2.3916876827143443,1.0,1,0,0,0
17,0,2,17.430913614162527,5,0,0,0,0,0,0,2.228511429722963,1.0,0,0,1,0
17,1,3,2.5956593144522255,15,1,3,0,0,0,0,1.9169618961294344,0.0,1,0,0,0
16,1,3,18.66226442337306,24,1,2,1,0,1,0,1.2658914451513914,0.0,0,0,1,0
16,1,1,18.755291186364484,5,1,2,1,0,0,0,3.099064650031246,3.0,1,0,0,0
17,1,2,6.345104328994,7,1,2,0,0,1,1,2.6404761356980795,2.0,0,1,0,0
18,0,1,19.91208403607012,8,0,3,1,0,1,1,3.2146284256976476,3.0,0,0,1,0
15,0,2,7.589227611869296,5,0,1,1,1,0,0,2.6226010520500767,2.0,0,1,0,0
17,1,1,1.232159705849385,17,0,3,0,0,0,0,1.465549386433812,0.0,1,0,0,0
17,0,2,16.6050038556277,28,0,0,0,1,0,0,0.3751478505639292,0.0,1,0,0,0
15,0,0,19.510546580418037,28,0,2,0,0,0,1,0.984031782647104,0.0,1,0,0,0
17,1,1,18.84370908979277,28,0,0,0,1,1,1,0.5030669073279145,0.0,1,0,0,0
16,1,0,12.283674479690784,26,0,2,0,1,0,0,0.4958590410264636,1.0,1,0,0,0
16,1,2,1.0715311921481585,14,0,3,0,1,1,1,2.0488500821388604,1.0,0,0,1,0
17,0,1,9.657888731971973,16,0,2,1,1,0,0,1.8116223809515473,0.0,1,0,0,0
17,0,2,6.069064328992124,29,0,4,1,1,1,1,1.035181530409912,0.0,0,1,0,0
17,0,3,6.477911051607583,24,1,0,0,0,0,0,0.8419632253726905,0.0,0,0,0,1
16,1,4,0.6211375207031122,16,1,4,0,0,0,0,1.88585022368373,0.0,0,0,1,0
15,1,3,7.046177684183565,28,0,2,0,0,0,0,0.2476267650865634,0.0,1,0,0,0
15,1,2,2.089647906156693,6,0,2,0,1,1,0,2.7954058088138596,1.0,0,1,0,0
16,1,2,6.580114593244657,6,0,0,0,0,0,0,2.09606565162715,1.0,0,1,0,0
16,0,1,0.1064838114212851,14,0,4,0,0,0,0,1.9961073864422312,0.0,1,0,0,0
18,0,2,19.728280369657774,6,1,1,0,1,1,0,3.320316974439931,3.0,0,1,0,0
16,1,0,6.322097758817913,8,1,2,0,0,0,0,2.4352442824022056,1.0,1,0,0,0
16,1,2,16.436029185084006,20,0,2,1,1,0,0,1.8342269970893037,0.0,0,0,1,0
17,1,1,12.932422673151107,17,0,3,0,0,0,0,1.5961281034309902,0.0,0,0,1,0
15,1,2,11.389647762731837,3,1,3,1,0,0,0,3.1910461182199175,3.0,1,0,0,0
18,1,1,19.41336055587741,25,0,2,0,0,0,0,0.6768179731112823,0.0,0,0,0,1
17,1,3,14.329525252843338,2,1,2,1,0,0,1,3.636416567860031,4.0,0,0,1,0
17,0,2,7.770622960120841,15,0,3,0,1,0,0,2.12509059499954,1.0,1,0,0,0
18,1,1,10.007167207687804,14,0,2,0,0,0,1,1.6150931484836668,0.0,1,0,0,0
17,1,1,15.746976968194142,12,0,4,1,1,0,0,3.0234824828446896,3.0,0,0,1,0
16,0,0,11.859694955109878,15,1,4,1,0,0,0,2.6441973683601545,2.0,1,0,0,0
17,0,1,7.301878404636117,17,0,3,0,0,0,0,1.9307827968987483,0.0,0,0,0,1
17,0,0,8.517863100733635,6,1,3,1,0,0,0,3.219333348074609,3.0,0,0,1,0
16,0,1,13.573201876537942,27,0,3,0,1,0,0,1.129514334361546,0.0,0,0,0,1
15,0,1,14.846204910674489,22,1,3,0,0,0,0,1.5165082679194366,0.0,0,0,1,0
15,0,0,15.508190291849893,7,1,3,0,1,0,0,3.159302938456266,3.0,1,0,0,0
16,1,1,9.35516461915159,18,0,3,1,0,0,1,1.3974290948962047,0.0,1,0,0,0
15,1,3,3.480208960322484,1,1,1,0,0,0,0,3.1296400506375512,3.0,0,1,0,0
17,1,0,7.473005927459684,10,1,2,0,1,0,0,2.267458131705519,1.0,1,0,0,0
16,1,2,7.394756217453775,28,1,2,0,1,0,0,0.8334934182533646,0.0,0,0,0,1
18,0,2,13.084715598906358,0,1,3,0,0,1,1,3.7185869042869646,4.0,1,0,0,0
17,1,0,14.870885392745892,19,0,3,0,0,0,1,1.8128870432088855,0.0,1,0,0,0
17,0,1,7.583217279598868,4,1,4,0,1,0,0,3.2791497270250276,0.0,1,0,0,0
16,1,4,17.8952397402499,19,1,2,1,0,0,0,1.5258378621561266,0.0,0,0,1,0
16,0,3,17.232499001679567,16,1,3,1,1,0,0,2.631434065124418,2.0,1,0,0,0
15,0,3,18.24970108460737,18,1,2,0,0,0,1,1.970600159244711,1.0,0,0,0,1
16,1,2,18.839828937677435,17,0,3,0,0,1,0,2.018579782190191,1.0,1,0,0,0
18,1,1,15.315685854314488,13,1,4,0,0,0,0,2.5653680526952476,2.0,0,1,0,0
16,1,2,8.448915800617582,20,1,2,1,0,0,0,1.7207596503292208,0.0,0,0,1,0
18,1,1,7.886822927013286,26,0,0,0,0,0,0,0.1152318548488273,0.0,0,1,0,0
17,0,1,2.1102729280240218,3,0,3,0,0,0,0,2.356856806870208,1.0,0,0,1,0
18,0,4,6.064390934371824,24,0,0,1,1,0,0,0.1999273794512188,0.0,1,0,0,0
18,0,3,9.952991090104364,5,0,2,1,0,0,0,2.905973097807374,2.0,0,1,0,0
16,1,1,1.677959212578186,20,0,2,0,0,0,0,0.7016799102374711,0.0,1,0,0,0
15,1,1,11.41329157961578,0,0,1,0,0,0,0,3.0933639433242823,3.0,1,0,0,0
18,1,1,15.839220289334314,7,0,1,0,1,0,0,3.0101355275332473,3.0,1,0,0,0
15,0,4,17.634346127907925,1,0,2,0,0,0,1,3.3250668431789085,3.0,0,0,1,0
16,0,3,19.93366555869359,20,0,2,0,0,0,0,1.228528505250038,0.0,0,0,1,0
17,1,2,0.0743932163611837,28,0,3,0,0,0,0,0.0264686610642805,0.0,1,0,0,0
17,1,1,8.830945777596607,10,1,1,0,1,1,0,2.5956488625977054,2.0,1,0,0,0
18,1,1,4.741407823483561,6,0,1,0,0,1,0,2.153371206457846,1.0,0,0,1,0
17,1,2,3.929653048058373,5,0,3,0,0,0,0,2.4978773036357613,1.0,1,0,0,0
16,0,1,1.5957824726800074,5,0,2,1,1,1,0,2.8273429543273716,2.0,0,1,0,0
15,1,1,17.41935199725085,17,0,3,0,1,0,0,2.0706693123979414,1.0,1,0,0,0
15,0,2,14.94449290177174,13,0,1,0,1,0,0,1.4015482387657991,0.0,1,0,0,0
15,0,4,1.9225170346430296,7,0,1,1,1,0,0,2.4119864614713284,1.0,1,0,0,0
17,0,0,0.9591546487397528,12,0,3,1,0,1,0,2.2332394663089845,1.0,1,0,0,0
15,0,1,0.806504794419014,3,0,3,1,0,1,1,3.201710217015248,3.0,0,0,0,1
18,0,3,4.838554562384731,23,0,2,0,0,0,1,0.539645751276114,0.0,0,0,1,0
17,1,1,0.5799348867189602,12,0,1,0,0,0,0,1.4291805817178274,0.0,0,1,0,0
15,0,1,12.190570195081271,13,1,2,0,0,0,0,2.1947065208246226,1.0,1,0,0,0
15,1,1,7.807528920939077,13,0,2,0,0,0,0,1.7002735894049137,0.0,0,0,0,1
18,0,1,17.02968898627988,8,0,3,0,0,0,0,2.7455540828498273,2.0,0,1,0,0
17,0,2,6.510066762522708,29,0,3,0,0,0,1,0.211194222791904,0.0,0,1,0,0
15,1,2,9.41524784775206,5,1,1,0,0,0,0,3.060805402033993,3.0,1,0,0,0
18,1,3,12.354538481235886,13,0,2,0,0,1,0,1.7528862062165578,0.0,1,0,0,0
18,0,2,9.300706494613456,28,1,3,0,0,0,0,0.3907558869817938,4.0,1,0,0,0
17,0,2,10.546217912847863,18,0,1,0,0,1,0,1.6434624040739565,0.0,0,1,0,0
16,1,2,3.57257753508599,14,1,2,1,1,0,0,2.051919032041663,1.0,1,0,0,0
16,0,1,10.367992532661304,2,0,2,0,1,0,0,2.948717671911921,2.0,1,0,0,0
17,1,2,2.8766894198062176,6,0,2,0,0,0,0,2.4651174139719014,1.0,0,0,1,0
17,1,1,2.6070335942958356,9,0,3,0,1,0,0,2.573219136505813,2.0,1,0,0,0
16,0,3,0.6959839973670023,11,0,2,1,1,0,0,1.9995718607021808,0.0,0,0,1,0
17,0,1,8.035873406667275,23,0,1,1,0,0,0,0.6835053013860497,0.0,1,0,0,0
17,1,4,10.10331423045465,1,0,3,1,1,0,0,3.812757187598897,4.0,1,0,0,0
15,0,3,7.925545249834012,13,0,2,0,1,0,0,1.6244868202221543,0.0,1,0,0,0
15,0,1,9.943076317657432,26,1,0,0,1,1,0,0.61316598823277,0.0,1,0,0,0
16,0,1,14.64601541216362,7,0,3,1,0,0,0,2.804363175110951,2.0,0,1,0,0
18,0,1,10.89763372058787,4,1,3,0,0,0,0,3.2208069781948727,3.0,0,1,0,0
18,1,2,1.7554582824688114,5,1,2,1,0,0,0,2.539771016481107,2.0,1,0,0,0
16,0,3,18.168750957445297,15,0,3,0,1,0,0,2.1039665103433465,1.0,1,0,0,0
17,0,1,2.5499945334397145,4,0,2,0,1,0,0,2.438731252650425,1.0,1,0,0,0
15,1,3,2.764641735706743,13,0,3,1,0,0,0,1.4679683162543722,0.0,0,0,0,1
17,0,1,4.286001446457572,14,1,2,1,1,1,0,2.248337588471201,1.0,1,0,0,0
16,1,1,13.399069817184362,20,1,1,1,0,1,1,1.5237487447337323,0.0,1,0,0,0
18,0,1,0.2999700075427336,27,1,3,0,0,0,0,0.3418223884177119,0.0,1,0,0,0
18,0,2,13.405079520887185,1,0,2,0,0,0,0,3.2683025478531924,3.0,1,0,0,0
17,0,2,17.526279398310177,4,0,4,0,0,0,0,3.1152505558547765,1.0,1,0,0,0
17,1,1,6.029123728213359,23,1,1,1,1,0,1,1.2712295298373406,0.0,0,0,1,0
16,1,2,10.812219886494582,2,0,3,0,0,0,0,2.9610552588035977,2.0,1,0,0,0
18,0,2,11.140951723844683,24,0,3,0,0,0,1,0.6822651648416035,0.0,1,0,0,0
17,0,1,19.062492250159305,11,0,3,0,0,0,0,2.278951504956563,1.0,0,1,0,0
16,0,2,13.01213046504207,13,0,1,0,0,0,0,1.8524286908169376,0.0,0,0,1,0
16,0,4,8.368989943509161,1,0,0,0,0,0,0,2.6078393525028623,2.0,1,0,0,0
16,1,2,6.8054996446806175,20,0,2,0,0,0,1,1.142332879526157,2.0,1,0,0,0
16,0,2,11.755908101327444,20,0,3,0,0,0,0,1.0438658671427483,0.0,1,0,0,0
15,1,1,18.025184155931267,26,0,1,1,0,1,0,0.8447920018716684,0.0,0,0,1,0
16,0,2,10.626615853463514,23,0,0,1,0,0,0,0.8719991150294315,1.0,0,0,1,0
18,1,3,2.949060185323591,2,1,3,0,1,0,1,3.1439098781210157,3.0,0,0,1,0
15,1,1,6.403623348568772,12,0,2,1,1,0,0,2.025416982399455,1.0,0,0,0,1
15,1,4,1.3972384136932336,11,0,0,1,0,1,0,2.0373480173849385,1.0,1,0,0,0
16,0,1,8.824593381834337,17,0,3,0,0,0,0,1.2476927957970836,0.0,1,0,0,0
17,0,1,3.821037374173657,12,1,4,0,0,0,0,2.197387290025697,1.0,1,0,0,0
16,1,1,13.86338720507692,12,0,2,1,0,0,0,2.0878721266068734,1.0,0,1,0,0
16,0,4,10.869397399627264,18,0,0,0,0,0,0,0.8707134779286393,0.0,1,0,0,0
18,0,1,16.28417534109326,4,0,3,1,0,0,0,3.5037432645192648,4.0,0,1,0,0
17,1,2,4.074347865553332,17,0,3,1,0,0,0,1.859071573097468,0.0,0,1,0,0
17,0,3,19.517417255670733,23,0,1,0,0,1,1,0.189818059909026,0.0,1,0,0,0
15,1,3,7.027118693098535,20,1,2,1,1,0,0,1.2945928801079334,0.0,1,0,0,0
15,1,1,15.426462864337,19,0,3,1,0,1,1,1.7723554330096858,0.0,1,0,0,0
16,1,4,1.9899245236127627,0,0,1,1,0,0,1,3.117354434785501,3.0,1,0,0,0
18,0,2,18.92757306716742,10,0,1,1,1,0,0,2.3321590405051187,1.0,0,0,1,0
17,0,2,12.056150645335189,24,0,2,0,0,0,1,0.5185224297099189,0.0,1,0,0,0
16,1,2,19.972346383287693,18,0,2,1,0,0,0,1.8790984603853385,3.0,1,0,0,0
15,0,2,7.365909353114191,17,0,1,0,0,0,0,1.4567426010872695,0.0,0,1,0,0
15,1,1,1.7926354660923582,5,0,1,1,0,1,0,2.434532444006976,1.0,1,0,0,0
16,1,2,1.5028590635517314,10,1,3,0,0,0,0,2.1502332699887816,1.0,0,0,1,0
15,1,1,14.67840740575401,14,1,3,0,0,0,0,2.197394591639808,1.0,1,0,0,0
18,1,2,9.784324973761812,15,0,1,0,0,0,1,1.5904330983565391,0.0,0,0,1,0
16,1,1,0.1126262549610745,28,0,2,0,0,0,0,0.0,3.0,0,1,0,0
18,0,1,7.518767508065867,17,1,3,0,0,0,0,1.6720340583678444,3.0,1,0,0,0
18,1,1,18.274549880129182,22,1,3,0,0,0,0,1.3711850388917164,0.0,1,0,0,0
15,1,1,0.6242712067749512,2,0,1,1,0,0,0,2.4265467060392454,1.0,1,0,0,0
17,0,1,5.545168326983722,9,1,2,0,1,0,0,2.6216668933929705,2.0,0,1,0,0
18,1,2,16.224611168027156,14,1,2,0,1,0,0,2.0845477071034386,1.0,1,0,0,0
18,1,4,5.75868188186438,4,0,2,1,1,0,1,3.1274525275923986,3.0,0,0,0,1
16,0,2,9.697174794322072,1,1,3,0,0,0,0,3.552286943350944,4.0,1,0,0,0
17,0,1,6.296823108174707,6,0,3,1,0,0,0,3.0400254359810663,3.0,0,1,0,0
18,0,3,11.557541628818182,1,0,2,0,0,0,0,3.0742141920071315,3.0,0,1,0,0
15,0,1,17.1021884399488,7,0,1,1,0,0,0,2.583738162772638,2.0,1,0,0,0
15,0,1,7.863408691285283,28,1,2,1,0,0,0,0.7852135676838187,0.0,0,1,0,0
17,1,3,2.0896063350791616,13,0,3,0,0,0,0,1.7875223290156508,0.0,1,0,0,0
16,0,1,6.267353889145564,7,0,2,0,0,0,0,2.1044499314712546,1.0,1,0,0,0
17,0,4,12.94140332517748,9,0,2,1,0,1,1,2.596111264562239,2.0,1,0,0,0
16,1,1,6.414243299685878,4,0,1,1,1,0,0,2.7084723438568763,2.0,1,0,0,0
18,0,4,14.32650686952056,14,1,3,0,1,1,0,2.794885282534225,2.0,0,0,1,0
15,0,1,14.417864381041952,14,1,4,1,1,0,0,2.7397016672595753,2.0,0,1,0,0
18,1,2,8.96321746738004,25,0,3,0,0,0,1,0.8379468984553826,0.0,0,0,1,0
15,1,2,12.46628867518115,10,0,2,0,0,0,1,2.172740551700977,1.0,0,0,0,1
15,1,1,7.156823172830665,27,0,4,1,1,0,1,0.7795517215186132,0.0,0,0,1,0
16,1,2,7.335041528518802,27,0,4,1,1,0,0,0.6592029163279249,0.0,0,0,0,1
15,1,2,13.177108084536844,25,0,2,0,0,0,0,0.8359897662567951,0.0,1,0,0,0
18,1,1,0.8101834588264367,3,0,3,0,1,1,0,3.133768038538137,3.0,0,1,0,0
17,1,2,13.735114405638178,17,0,2,0,0,0,0,1.4913821292254057,0.0,0,1,0,0
18,0,1,15.538927767850424,22,0,2,0,0,0,0,1.0182646498699195,0.0,0,0,0,1
15,0,2,9.07507520500707,6,1,2,0,0,1,0,2.8934002946535644,2.0,1,0,0,0
15,1,0,2.739332690884717,20,0,2,0,0,0,0,0.8270829163865822,0.0,0,1,0,0
15,1,2,4.819925159918359,22,0,1,0,1,1,0,0.8165506596743497,0.0,0,0,0,1
17,0,1,1.7543528343992865,24,0,2,0,0,0,0,0.1842514890903642,0.0,1,0,0,0
17,0,3,19.641547572712614,17,0,4,1,1,1,0,2.495379496847872,1.0,0,0,1,0
16,1,3,0.7640556751478211,11,0,3,0,0,0,0,1.9665140417865183,0.0,1,0,0,0
15,0,2,5.158790135738012,14,1,0,0,0,1,1,1.4152214905212377,0.0,1,0,0,0
18,1,0,18.954656080126107,0,0,1,1,0,1,0,3.4785197150728098,3.0,1,0,0,0
18,0,2,5.949853399853364,20,1,0,0,0,0,0,0.968725634893168,3.0,1,0,0,0
18,1,3,10.968018734838234,3,1,1,0,0,1,0,3.361230858272882,3.0,0,0,1,0
17,1,2,7.821844882964411,20,0,3,0,0,0,0,1.6155716602528696,0.0,0,0,0,1
15,1,2,11.485870794171472,1,0,2,0,1,0,0,3.121119482369849,3.0,0,1,0,0
17,1,1,1.0012905418658868,0,0,2,0,0,0,0,2.995458295719109,1.0,0,1,0,0
15,1,0,10.403614731335193,20,0,4,0,0,0,0,1.5521129376507927,0.0,1,0,0,0
